"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"JDCMP7KV","journalArticle","2019","Zhang, Q.; Tang, W.; Zaccour, G.; Zhang, J.","Should a manufacturer give up pricing power in a vertical information-sharing channel?","European Journal of Operational Research","","","10.1016/j.ejor.2019.01.054","","","2019","2021-01-04 13:19:08","2021-01-04 13:19:08","","910-928","","3","276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9G8GX5JJ","journalArticle","2019","Zhou, J.; Zhao, R.; Wang, W.","Pricing decision of a manufacturer in a dual-channel supply chain with asymmetric information","European Journal of Operational Research","","","10.1016/j.ejor.2019.05.006","","","2019","2021-01-04 13:19:08","2021-01-04 13:19:08","","809-820","","3","278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SJBZIULR","journalArticle","2007","Arya, A.; Mittendorf, B.; Sappington, D.E.M.","The bright side of supplier encroachment","Marketing Science","","","10.1287/mksc.1070.0280","","","2007","2021-01-04 13:19:18","2021-01-04 13:22:21","","651-659","","5","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNBKIF4N","journalArticle","2017","Basak, S.; Basu, P.; Avittathur, B.; Sikdar, S.","A game theoretic analysis of multichannel retail in the context of “showrooming”","Decision Support Systems","","","10.1016/j.dss.2017.09.002","","","2017","2021-01-04 13:19:18","2021-01-04 13:19:18","","34-45","","","103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92UK2JLH","journalArticle","2017","Chen, J.; Liang, L.; Yao, D.-Q.; Sun, S.","Price and quality decisions in dual-channel supply chains","European Journal of Operational Research","","","10.1016/j.ejor.2016.11.016","","","2017","2021-01-04 13:19:18","2021-01-04 13:22:50","","935-948","","3","259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VQAUNKYC","journalArticle","2018","Choe, C.; King, S.; Matsushima, N.","Pricing with cookies: Behavior-based price discrimination and spatial competition","Management Science","","","10.1287/mnsc.2017.2873","","","2018","2021-01-04 13:19:19","2021-01-04 13:19:19","","5669-5687","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3K5W2RQA","journalArticle","2011","Chua, A.Y.K.","How Web 2.0 supports customer relationship management in Amazon","International Journal of Electronic Customer Relationship Management","","","10.1504/IJECRM.2011.044693","","","2011","2021-01-04 13:19:19","2021-01-04 13:19:19","","288-304","","3-4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ST87Y8GM","journalArticle","2011","Chun, S.-H.; Rhee, B.-D.; Park, S.Y.; Kim, J.-C.","Emerging dual channel system and manufacturer's direct retail channel strategy","International Review of Economics and Finance","","","10.1016/j.iref.2011.02.006","","","2011","2021-01-04 13:19:19","2021-01-04 13:19:19","","812-825","","4","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AGPI8MHT","journalArticle","2017","","","","","","","","","2017","2021-01-04 13:19:19","2021-01-04 13:19:19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VV75Z9WR","journalArticle","2017","","","","","","","","","2017","2021-01-04 13:19:19","2021-01-04 13:19:19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CFLP2XBL","journalArticle","2017","Daily, C.","","","","","","","","2017","2021-01-04 13:19:19","2021-01-04 13:19:19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D9Z9FAKZ","journalArticle","2018","","","","","","","","","2018","2021-01-04 13:19:19","2021-01-04 13:19:19","","2016-2021","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"679697KU","journalArticle","2011","Fawcett, S.E.; Wallin, C.; Allred, C.; Fawcett, A.M.; Magnan, G.M.","Information technology as an enabler of supply chain collaboration: A dynamic-capabilities perspective","Journal of Supply Chain Management","","","10.1111/j.1745-493X.2010.03213.x","","","2011","2021-01-04 13:19:19","2021-01-04 13:19:19","","38-59","","1","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WMLR8XHJ","journalArticle","2017","Foros, Ø.; Kind, H.J.; Shaffer, G.","Apple's agency model and the role of most-favored-nation clauses","RAND Journal of Economics","","","10.1111/1756-2171.12195","","","2017","2021-01-04 13:19:19","2021-01-04 13:23:11","","673-703","","3","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JYXRXJ2L","journalArticle","2009","Guo, L.","The benefits of downstream information acquisition","Marketing Science","","","10.1287/mksc.1080.0408","","","2009","2021-01-04 13:19:19","2021-01-04 13:19:19","","457-471","","3","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PEU6S43Q","journalArticle","2016","Ha, A.; Long, X.; Nasiry, J.","Quality in supply chain encroachment","Manufacturing and Service Operations Management","","","10.1287/msom.2015.0562","","","2016","2021-01-04 13:19:19","2021-01-04 13:19:19","","280-298","","2","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BHHFGANM","journalArticle","2017","Ha, A.Y.; Tian, Q.; Tong, S.","Information sharing in competing supply chains with production cost reduction","Manufacturing and Service Operations Management","","","10.1287/msom.2016.0607","","","2017","2021-01-04 13:19:19","2021-01-04 13:19:19","","246-262","","2","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMIRNTCF","journalArticle","2018","Huang, S.; Guan, X.; Chen, Y.-J.","Retailer Information Sharing with Supplier Encroachment","Production and Operations Management","","","10.1111/poms.12860","","","2018","2021-01-04 13:19:19","2021-01-04 13:19:19","","1133-1147","","6","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ALCAT5I7","journalArticle","2016","Huang, S.; Yang, J.","Information acquisition and transparency in a supply chain with asymmetric production cost information","International Journal of Production Economics","","","10.1016/j.ijpe.2016.10.005","","","2016","2021-01-04 13:19:19","2021-01-04 13:19:19","","449-464","","","182","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T94GSLGL","journalArticle","2004","Ingene, C.A.; Parry, M.E.","Mathematical models of distribution channels","Springer Science & Business Media","","","","","","2004","2021-01-04 13:19:19","2021-01-04 13:19:19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EAKNBCKR","journalArticle","2002","Li, L.","Information sharing in a supply chain with horizontal competition","Management Science","","","10.1287/mnsc.48.9.1196.177","","","2002","2021-01-04 13:19:19","2021-01-04 13:19:19","","1196-1212","","9","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NCHFC3BJ","journalArticle","2015","Li, T.; Zhang, H.","Information sharing in a supply chain with a make-to-stock manufacturer","Omega (United Kingdom)","","","10.1016/j.omega.2014.08.001","","","2015","2021-01-04 13:19:20","2021-01-04 13:19:20","","115-125","","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7CXW73U6","journalArticle","2014","Li, Z.; Gilbert, S.M.; Lai, G.","Supplier encroachment under asymmetric information","Management Science","","","10.1287/mnsc.2013.1780","","","2014","2021-01-04 13:19:20","2021-01-04 13:23:46","","449-462","","2","60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WWJJ28MU","journalArticle","2015","Li, Z.; Gilbert, S.M.; Lai, G.","Supplier encroachment as an enhancement or a hindrance to nonlinear pricing","Production and Operations Management","","","10.1111/poms.12210","","","2015","2021-01-04 13:19:20","2021-01-04 13:23:47","","89-109","","1","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8WNNNLB2","journalArticle","2006","Liu, Y.; Zhang, Z.J.","The benefits of personalized pricing in a channel","Marketing Science","","","10.1287/mksc.1050.0120","","","2006","2021-01-04 13:19:20","2021-01-04 13:19:20","","97-105","","1","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UEFLYSM6","journalArticle","2016","Matsui, K.","Asymmetric product distribution between symmetric manufacturers using dual-channel supply chains","European Journal of Operational Research","","","10.1016/j.ejor.2015.07.004","","","2016","2021-01-04 13:19:20","2021-01-04 13:19:20","","646-657","","2","248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VUY295IL","journalArticle","2018","Mehra, A.; Kumar, S.; Raju, J.S.","Competitive strategies for brick-and-mortar stores to counter ""showrooming""","Management Science","","","10.1287/mnsc.2017.2764","","","2018","2021-01-04 13:19:20","2021-01-04 13:19:20","","3076-3090","","7","64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R2QYIU6J","journalArticle","2015","Rapp, A.; Baker, T.L.; Bachrach, D.G.; Ogilvie, J.; Beitelspacher, L.S.","Perceived customer showrooming behavior and the effect on retail salesperson self-efficacy and performance","Journal of Retailing","","","10.1016/j.jretai.2014.12.007","","","2015","2021-01-04 13:19:20","2021-01-04 13:19:20","","358-369","","2","91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JKPYGU3V","journalArticle","1980","Shubik, M.; Levitan, R.","Market Structure and Behavior","Market Structure and Behavior","","","","","","1980","2021-01-04 13:19:20","2021-01-04 13:19:20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6CP2NJWY","journalArticle","2009","Wang, J.-C.; Lau, H.-S.; Lau, A.H.L.","When should a manufacturer share truthful manufacturing cost information with a dominant retailer?","European Journal of Operational Research","","","10.1016/j.ejor.2008.06.001","","","2009","2021-01-04 13:19:20","2021-01-04 13:19:20","","266-286","","1","197","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V473BZCZ","journalArticle","2018","Wirl, F.","Agency Model and Wholesale Pricing: Apple versus Amazon in the E-Book Market","International Journal of the Economics of Business","","","10.1080/13571516.2017.1401282","","","2018","2021-01-04 13:19:20","2021-01-04 13:19:20","","243-264","","2","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XAGXUSBF","journalArticle","2018","Yan, W.; Xiong, Y.; Chu, J.; Li, G.; Xiong, Z.","Clicks versus Bricks: The role of durability in marketing channel strategy of durable goods manufacturers","European Journal of Operational Research","","","10.1016/j.ejor.2017.08.039","","","2018","2021-01-04 13:19:20","2021-01-04 13:19:20","","909-918","","3","265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MLL7WJEX","journalArticle","2018","Zhu, C.; Yao, Z.","Comparison between the agency and wholesale model under the e-book duopoly market","Electronic Commerce Research","","","10.1007/s10660-017-9256-9","","","2018","2021-01-04 13:19:20","2021-01-04 13:19:20","","313-337","","2","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WB9JGSEV","journalArticle","2015","Balasubramanian, S.; Bhattacharya, S.; Krishnan, V.V.","Pricing information goods: A strategic analysis of the selling and pay-per-use mechanisms","Marketing Science","","","10.1287/mksc.2014.0894","","","2015","2021-01-04 13:19:29","2021-01-04 13:19:29","","218-234","","2","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CZDER4LD","journalArticle","2014","Dantas, D.C.; Taboubi, S.; Zaccour, G.","Which business model for e-book pricing?","Economics Letters","","","10.1016/j.econlet.2014.08.020","","","2014","2021-01-04 13:19:30","2021-01-04 13:19:30","","126-129","","1","125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2ZEY7VD9","journalArticle","2004","Gerchak, Y.; Wang, Y.","Revenue-sharing vs. wholesale-price contracts in assembly systems with random demand","Production and Operations Management","","","10.1111/j.1937-5956.2004.tb00142.x","","","2004","2021-01-04 13:19:30","2021-01-04 13:19:30","","23-33","","1","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3YM232HL","journalArticle","2019","Hagiu, A.; Wright, J.","Controlling vs. Enabling","Management Science","","","10.1287/mnsc.2017.2956","","","2019","2021-01-04 13:19:30","2021-01-04 13:19:30","","577-595","","2","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7QRYVMCX","journalArticle","2017","Johnson, J.P.","The agency model and MFN clauses","Review of Economic Studies","","","10.1093/restud/rdx007","","","2017","2021-01-04 13:19:30","2021-01-04 13:19:30","","1151-1185","","3","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GBFIR23C","journalArticle","2017","Kwark, Y.; Chen, J.; Raghunathan, S.","Platform or wholesale? A strategic tool for online retailers to benefit from third-party information","MIS Quarterly: Management Information Systems","","","10.25300/MISQ/2017/41.3.05","","","2017","2021-01-04 13:19:30","2021-01-04 13:23:40","","763-785","","3","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VH9W5KC8","journalArticle","2009","Anand, K.S.; Goyal, M.","Strategic information management under leakage in a supply chain","Management Science","","","10.1287/mnsc.1080.0930","","","2009","2021-01-04 13:19:40","2021-01-04 13:19:40","","438-452","","3","55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YT3PQQGC","journalArticle","2012","Bonfils, M.","Taobao SEO: A guide to one of the world's largest consumer marketplaces","Taobao SEO: A Guide to One of the World's Largest Consumer Marketplaces","","","","","","2012","2021-01-04 13:19:40","2021-01-04 13:19:40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRF5KGPZ","journalArticle","2001","Cachon, G.P.; Lariviere, M.A.","Contracting to assure supply: How to share demand forecasts in a supply chain","Management Science","","","10.1287/mnsc.47.5.629.10486","","","2001","2021-01-04 13:19:40","2021-01-04 13:19:40","","629-646","","5","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LRAEITR4","journalArticle","2016","Cao, J.; So, K.C.; Yin, S.","Impact of an ""online-to-store"" channel on demand allocation, pricing and profitability","European Journal of Operational Research","","","10.1016/j.ejor.2015.07.014","","","2016","2021-01-04 13:19:40","2021-01-04 13:19:40","","234-245","","1","248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DW6RVWJR","journalArticle","2012","Chen, J.; Zhang, H.; Sun, Y.","Implementing coordination contracts in a manufacturer Stackelberg dual-channel supply chain","Omega","","","10.1016/j.omega.2011.11.005","","","2012","2021-01-04 13:19:40","2021-01-04 13:22:51","","571-583","","5","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANVYB7SU","journalArticle","2010","Chiang, W.-y.K.","Product availability in competitive and cooperative dual-channel distribution with stock-out based substitution","European Journal of Operational Research","","","10.1016/j.ejor.2008.12.021","","","2010","2021-01-04 13:19:40","2021-01-04 13:22:55","","111-126","","1","200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TGHJJCAQ","journalArticle","2005","Chiang, W.-Y.K.; Monahan, G.E.","Managing inventories in a two-echelon dual-channel supply chain","European Journal of Operational Research","","","10.1016/j.ejor.2003.08.062","","","2005","2021-01-04 13:19:40","2021-01-04 13:22:59","","325-341","","2","162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y3IURCEB","journalArticle","2012","Dan, B.; Xu, G.; Liu, C.","Pricing policies in a dual-channel supply chain with retail services","International Journal of Production Economics","","","10.1016/j.ijpe.2012.05.014","","","2012","2021-01-04 13:19:41","2021-01-04 13:19:41","","312-320","","1","139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D9Z5I9JY","journalArticle","2003","Gao, P.; Woetzel, J.R.; Wu, Y.","Can Chinese brands make it abroad?","McKinsey Quarterly","","","","","","2003","2021-01-04 13:19:41","2021-01-04 13:19:41","","54-65","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H4HP2G72","journalArticle","2014","Hsieh, C.-C.; Chang, Y.-L.; Wu, C.-H.","Competitive pricing and ordering decisions in a multiple-channel supply chain","International Journal of Production Economics","","","10.1016/j.ijpe.2014.04.024","","","2014","2021-01-04 13:19:41","2021-01-04 13:23:27","","156-165","","","154","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JM8WRKFK","journalArticle","2013","Kong, G.; Rajagopalan, S.; Zhang, H.","Revenue sharing and information leakage in a supply chain","Management Science","","","10.1287/mnsc.1120.1627","","","2013","2021-01-04 13:19:41","2021-01-04 13:19:41","","556-572","","3","59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AXUNER8G","journalArticle","2015","Niu, B.; Wang, Y.; Guo, P.","Equilibrium pricing sequence in a co-opetitive supply chain with the ODM as a downstream rival of its OEM","Omega (United Kingdom)","","","10.1016/j.omega.2015.05.005","","","2015","2021-01-04 13:19:41","2021-01-04 13:19:41","","249-270","","","57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R6KR9XS3","journalArticle","2006","Özer, Ö.; Wei, W.","Strategic commitments for an optimal capacity decision under asymmetric forecast information","Management Science","","","10.1287/mnsc.1060.0521","","","2006","2021-01-04 13:19:41","2021-01-04 13:19:41","","1238-1257","","8","52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SN3M65NT","journalArticle","2016","Panshizhixin","Why does JD.COM gradually say goodbye to self-products? (in Chinese)","","","","","","","2016","2021-01-04 13:19:41","2021-01-04 13:19:41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MGIR6NXU","journalArticle","1999","Porteus, E.; Whang, S.","Supply chain contracting: Non-recurring engineering charge, minimum order quantity and boilerplate contracts","Supply chain contracting: Non-recurring engineering charge, minimum order quantity, and boilerplate contracts","","","","","","1999","2021-01-04 13:19:41","2021-01-04 13:19:41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NNRHM5IC","journalArticle","2016","Sun, B.","Online retail sales of China continue to win the first place all over the world in 2015 (in Chinese)","Online Retail Sales of China Continue to Win the First Place All over the World in 2015","","","","","","2016","2021-01-04 13:19:42","2021-01-04 13:19:42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K6WP6HZ2","journalArticle","2011","Takahashi, K.; Aoi, T.; Hirotani, D.; Morikawa, K.","Inventory control in a two-echelon dual-channel supply chain with setup of production and delivery","International Journal of Production Economics","","","10.1016/j.ijpe.2010.04.019","","","2011","2021-01-04 13:19:42","2021-01-04 13:19:42","","403-415","","1","133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MUED222A","journalArticle","2017","Tencent","Executes explain JD.COM's financial statement: Scale economy increase its gross margin constantly","","","","","","","2017","2021-01-04 13:19:42","2021-01-04 13:19:42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HMZPJ5EH","journalArticle","2017","Tian, L.; Jiang, B.","Comment on ""Strategic Information Management Under Leakage in a Supply Chain""","Management Science","","","10.1287/mnsc.2016.2567","","","2017","2021-01-04 13:19:42","2021-01-04 13:19:42","","4258-4260","","12","63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NG9LT795","journalArticle","1988","Tirole, J.","","The Theory of Industrial Organization","","","","","","1988","2021-01-04 13:19:42","2021-01-04 13:19:42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q34PZ3CS","journalArticle","2014","Tiwari, A.","Flipkart to grow marketplace to compete with amazon","Flipkart to Grow Marketplace to Compete with Amazon","","","","","","2014","2021-01-04 13:19:42","2021-01-04 13:24:37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8VE4V2TD","journalArticle","2014","Xu, G.; Dan, B.; Zhang, X.; Liu, C.","Coordinating a dual-channel supply chain with risk-averse under a two-way revenue sharing contract","International Journal of Production Economics","","","10.1016/j.ijpe.2013.09.012","","","2014","2021-01-04 13:19:42","2021-01-04 13:19:42","","171-179","","PART A","147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"778TPHMS","journalArticle","2017","Yan, Y.; Zhao, R.; Lan, Y.","Asymmetric retailers with different moving sequences: Group buying vs. individual purchasing","European Journal of Operational Research","","","10.1016/j.ejor.2017.02.025","","","2017","2021-01-04 13:19:42","2021-01-04 13:19:42","","903-917","","3","261","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H7WRKNCQ","journalArticle","2017","Yang, G.","","","","","","","","2017","2021-01-04 13:19:42","2021-01-04 13:19:42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9NTTWQIX","journalArticle","2005","Yao, D.-Q.; Yue, X.; Wang, X.; Liu, J.J.","The impact of information sharing on a returns policy with the addition of a direct channel","International Journal of Production Economics","","","10.1016/j.ijpe.2004.08.006","","","2005","2021-01-04 13:19:42","2021-01-04 13:19:42","","196-209","","2","97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BDGNDS6H","journalArticle","1998","Balasubramanian, S.","Mail versus mall: A strategic analysis of competition between direct marketers and conventional retailers","Marketing Science","","","10.1287/mksc.17.3.181","","","1998","2021-01-04 13:19:51","2021-01-04 13:19:51","","181-195","","3","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UEA4K89W","journalArticle","2012","Barr, A.","","","","","","","","2012","2021-01-04 13:19:51","2021-01-04 13:19:51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TZDNDTV6","journalArticle","2012","Bonfils, M.","","","","","","","","2012","2021-01-04 13:19:51","2021-01-04 13:19:51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4KUXGM62","journalArticle","2016","Chen, Y.","Research on b2c e-commerce logistics service formats: An example of JD.COM (in Chinese)","Modern Business","","","","","","2016","2021-01-04 13:19:51","2021-01-04 13:19:51","","12-13","","1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CJTI7U9C","journalArticle","2017","Feng, L.; Govindan, K.; Li, C.","Strategic planning: Design and coordination for dual-recycling channel reverse supply chain considering consumer behavior","European Journal of Operational Research","","","10.1016/j.ejor.2016.12.050","","","2017","2021-01-04 13:19:51","2021-01-04 13:19:51","","601-612","","2","260","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
